5.999999999999999778e-01 9.013882973363251949e+02 9.014139118039207688e+02 1.599486620573177618e+02 1.495281203170885362e+02
6.199999999999999956e-01 8.523288741457690776e+02 8.523276415564226909e+02 1.532495937320366863e+02 1.432009990524041712e+02
6.400000000000000133e-01 8.057448042109172093e+02 8.057642020126520492e+02 1.467945654060707170e+02 1.371149206086766696e+02
6.600000000000000311e-01 7.615827968265875825e+02 7.615795363057430905e+02 1.406007987273073354e+02 1.312681563069539550e+02
6.800000000000000488e-01 7.197442641881934833e+02 7.197666205186652633e+02 1.346456601944216800e+02 1.256576895637056595e+02
7.000000000000000666e-01 6.801759155905529042e+02 6.801733415402256924e+02 1.289440164117204688e+02 1.202794300836432626e+02
7.199999999999999734e-01 6.427702814448821300e+02 6.428033427471365258e+02 1.234767957968317091e+02 1.151284051094224310e+02
7.399999999999999911e-01 6.074305503034338471e+02 6.074284612341234606e+02 1.182429067044969884e+02 1.101989335901761109e+02
7.600000000000000089e-01 5.740758979300153442e+02 5.740607232098375334e+02 1.132343221662254820e+02 1.054847759553998969e+02
7.800000000000000266e-01 5.426112892337187077e+02 5.426137254020868568e+02 1.084449474569621685e+02 1.009792736263731427e+02
8.000000000000000444e-01 5.129532354430921259e+02 5.129415191873162030e+02 1.038740277480798824e+02 9.667545915049502980e+01
8.200000000000000622e-01 4.849773915793775814e+02 4.849917015511695695e+02 9.949520234692511167e+01 9.256616253779274928e+01
8.399999999999999689e-01 4.586366841863309673e+02 4.586387724765211829e+02 9.532296134388028008e+01 8.864409586616382342e+01
8.599999999999999867e-01 4.338236436751685687e+02 4.338165474972614106e+02 9.134385044378697671e+01 8.490192546805522511e+01
8.800000000000000044e-01 4.104503403823400731e+02 4.104556837708749413e+02 8.754040956280717012e+01 8.133233591085631531e+01
9.000000000000000222e-01 3.884439436774300702e+02 3.884458727087006764e+02 8.391506700201021829e+01 7.792807877308439402e+01
9.200000000000000400e-01 3.677165238968882477e+02 3.677162839122802325e+02 8.045192724439851872e+01 7.468201877472822048e+01
9.400000000000000577e-01 3.482263366549886996e+02 3.482195872807664045e+02 7.715763580365847929e+01 7.158716074863967549e+01
9.599999999999999645e-01 3.298517015082325088e+02 3.298494308591920685e+02 7.400653514008357092e+01 6.863668495175066653e+01
9.799999999999999822e-01 3.125570913198316703e+02 3.125498004622396024e+02 7.100881531418592374e+01 6.582396373199773620e+01
1.000000000000000000e+00 2.962678991025313735e+02 2.962717507531218075e+02 6.814343404808226978e+01 6.314257414571252980e+01
